well,id,well-id,group,last_tp,Cy5-mean-1,Cy5-mean-2,Cy5-mean-3,Cy5-mean-4,Cy5-std-1,Cy5-std-2,Cy5-std-3,Cy5-std-4,Cy5-CV-1,Cy5-CV-2,Cy5-CV-3,Cy5-CV-4
G03,60,G03-60,WT-UBQLN2,1,59.14814815,NA,NA,NA,15.33156078,NA,NA,NA,0.2592061,NA,NA,NA
G03,61,G03-61,WT-UBQLN2,9,117.7640118,145.6880342,47.60368664,49.344,93.13284072,163.0922505,15.78483158,16.86563559,0.790842969,1.119462222,0.331588427,0.34179709
G03,62,G03-62,WT-UBQLN2,8,62.42040816,68.94467497,69.87513812,68.03379953,19.29245363,29.57260767,29.23992749,29.68635618,0.309072853,0.42893244,0.418459674,0.436347174
G03,63,G03-63,WT-UBQLN2,4,49.17343173,52.45488722,55.35826772,47.69026549,13.52281777,17.72661635,17.14257003,16.74064507,0.275002523,0.337940224,0.30966594,0.351028557
G03,64,G03-64,WT-UBQLN2,9,94.33147632,82.26300578,78.9017341,74.61147903,20.72687182,18.23934216,18.63812098,18.56850691,0.219723815,0.22171986,0.236219409,0.248869305
G03,65,G03-65,WT-UBQLN2,9,99.12957746,95.45438898,90.34876033,87.54124748,22.16354318,27.6062816,20.1407203,20.17894815,0.223581536,0.289209138,0.222921933,0.230507889
G03,66,G03-66,WT-UBQLN2,1,67.71578947,NA,NA,NA,14.32455614,NA,NA,NA,0.21153938,NA,NA,NA
G03,68,G03-68,WT-UBQLN2,9,65.64890282,79.19066937,73.29180887,65.79784946,32.16604048,64.71870914,41.70457412,38.83582754,0.489970725,0.8172517,0.569020942,0.590229435
G03,69,G03-69,WT-UBQLN2,1,108.1779449,NA,NA,NA,22.07962158,NA,NA,NA,0.20410465,NA,NA,NA
G03,7,G03-7,WT-UBQLN2,6,77.68138801,97.65396825,132.6806324,99.89745567,62.1197282,129.1913713,158.2819893,68.76789519,0.799673252,1.322950553,1.192954739,0.688384852
G03,70,G03-70,WT-UBQLN2,9,101.4703947,107.3274854,102.8382979,86.43815029,37.08621417,56.79728638,40.59475503,26.06166412,0.365488025,0.529196097,0.394743552,0.301506499
G03,71,G03-71,WT-UBQLN2,9,47.91525424,51.71566731,51.14977974,46.77746077,15.19398647,17.50452846,18.03379201,17.65872723,0.317101239,0.338476314,0.352568322,0.377505041
G03,72,G03-72,WT-UBQLN2,8,103.6156156,150.5025381,106.1183432,103.6343669,27.25757458,79.57492554,53.92554768,55.52392605,0.26306435,0.52872813,0.508164244,0.535767504
G03,73,G03-73,WT-UBQLN2,1,59.00321543,NA,NA,NA,15.33432322,NA,NA,NA,0.25988962,NA,NA,NA
G03,74,G03-74,WT-UBQLN2,6,53.44,54.83526682,59.53188602,54.51160093,13.66851192,17.40491596,19.1874811,17.80121558,0.255773052,0.317403689,0.32230595,0.326558297
G03,75,G03-75,WT-UBQLN2,4,71.77695167,73.87037037,72.46832579,67.82098765,15.65124282,17.84461505,20.03526622,19.77847616,0.21805388,0.241566611,0.276469285,0.291627663
G03,76,G03-76,WT-UBQLN2,5,70.93930636,74.66131191,76.09715026,70.11089109,18.11585431,20.98738424,19.44947332,20.0784003,0.255371179,0.281101198,0.255587407,0.286380618
G03,77,G03-77,WT-UBQLN2,9,59.69281046,58.60416667,52.63876652,49.9637378,16.49629828,21.12921425,17.4406961,18.60943572,0.276353185,0.36054116,0.331327978,0.372458838
G03,78,G03-78,WT-UBQLN2,9,46.75328947,67.21538462,67.33740831,49.02702703,15.2766696,41.38877303,36.78994221,23.0782614,0.32675069,0.615763389,0.546352215,0.470725288
G03,79,G03-79,WT-UBQLN2,6,72.7962963,77.12609649,86.95211786,71.86414709,19.77648347,31.17773221,36.10948042,35.05115088,0.271668814,0.404243617,0.415280057,0.487741834
G03,8,G03-8,WT-UBQLN2,1,65.54449761,NA,NA,NA,20.15056201,NA,NA,NA,0.307433312,NA,NA,NA
G03,80,G03-80,WT-UBQLN2,6,80.18936877,80.14939024,74.7852194,76.8056266,16.08782024,18.03111131,19.20348226,18.57598122,0.200622857,0.22496879,0.256781787,0.241857036
G03,81,G03-81,WT-UBQLN2,4,64.2779661,80.69172932,87.84841629,70.35018051,21.84825997,49.65048472,37.72215775,31.24157836,0.339902789,0.615310703,0.429400544,0.444086684
G03,82,G03-82,WT-UBQLN2,9,70.42471042,65.50123457,61.37354086,60.71357616,19.59289149,17.34196718,17.96214568,17.49595264,0.278210466,0.264757867,0.292669209,0.288172
G03,83,G03-83,WT-UBQLN2,4,57.73760933,74.08387097,75.04121864,79.22303665,17.61611911,35.89435302,46.50999145,55.16159501,0.305106486,0.484509685,0.619792593,0.69628226
G03,84,G03-84,WT-UBQLN2,4,53.04069767,56.409375,56.65931864,51.80753968,14.20811165,17.26153345,16.87310201,16.9853071,0.267871885,0.306004693,0.29779924,0.327853961
G03,85,G03-85,WT-UBQLN2,3,94.07210031,96.57225434,91.7712305,NA,93.12780415,74.78525506,55.28608129,NA,0.989961995,0.774396907,0.602433693,NA
G03,86,G03-86,WT-UBQLN2,4,70.15974441,90.53758542,87.62027833,75.68548387,25.38219123,61.84190899,47.00599499,36.30951553,0.361777134,0.683052334,0.536473929,0.479742134
G03,88,G03-88,WT-UBQLN2,9,72.11956522,75.99684543,74.05316973,67.57230769,16.76381696,18.92363842,24.14131104,16.89838871,0.232444787,0.249005578,0.325999699,0.250078609
G03,89,G03-89,WT-UBQLN2,5,89.75806452,76.02626642,68.73604061,62.23707665,44.7593153,28.51416265,21.67608109,19.20995122,0.498666226,0.375056727,0.315352483,0.308657673
G03,9,G03-9,WT-UBQLN2,1,60.75665025,NA,NA,NA,35.41440653,NA,NA,NA,0.582889386,NA,NA,NA
G03,90,G03-90,WT-UBQLN2,8,55.78205128,73.02086438,79.31224066,78.44108761,13.79046255,22.25089653,25.44343281,28.57605536,0.247220427,0.304719709,0.320800832,0.364299581
G03,91,G03-91,WT-UBQLN2,9,65.28806584,62.82816901,62.24310777,59.94974874,15.4234917,17.43676853,17.14667804,17.96891474,0.236237534,0.277531063,0.275479144,0.299732945
G03,92,G03-92,WT-UBQLN2,4,60.77593361,56.69565217,53.40551181,52.91266376,13.99020114,17.55100587,16.98786416,19.32962218,0.230193109,0.309565288,0.318091964,0.365311833
G03,93,G03-93,WT-UBQLN2,6,56.88087774,59.57614213,61.55555556,53.9124424,22.44529912,26.4641418,21.29382916,21.02131203,0.394601842,0.444207041,0.345928633,0.38991578
G03,94,G03-94,WT-UBQLN2,8,121.125731,162.6107711,175.8559232,198.5148741,102.4761503,290.8992562,255.2378963,277.8588745,0.846031223,1.788929812,1.451403466,1.399687936
G03,95,G03-95,WT-UBQLN2,9,60.18148148,67.72074468,67.20722135,64.19932432,13.48141484,19.58367741,19.77854818,22.0566102,0.224012678,0.289182842,0.294292009,0.343564522
G03,96,G03-96,WT-UBQLN2,1,46.83064516,NA,NA,NA,15.31614254,NA,NA,NA,0.327053844,NA,NA,NA
G03,97,G03-97,WT-UBQLN2,7,81.875,82.78763441,77.56969697,72.29230769,14.27906275,18.68126995,18.05655232,18.17709724,0.174400766,0.225652902,0.232778431,0.251438885
G03,98,G03-98,WT-UBQLN2,6,54.15584416,59.19578313,49.22204214,50.9462572,18.08881284,18.00922405,18.10927484,18.96083929,0.33401405,0.304231536,0.367909864,0.372173351
G03,99,G03-99,WT-UBQLN2,6,54.79439252,55.44081633,58.84126984,52.13165266,13.91209943,17.98870301,17.06682138,18.36059692,0.253896408,0.324466777,0.290048489,0.352196717
H02,1,H02-1,WT-UBQLN2,1,71.80557594,NA,NA,NA,23.15172891,NA,NA,NA,0.322422439,NA,NA,NA
H02,10,H02-10,WT-UBQLN2,1,60.99693252,NA,NA,NA,16.36470811,NA,NA,NA,0.268287395,NA,NA,NA
H02,12,H02-12,WT-UBQLN2,9,63.97943925,85.86694678,69.84811321,59.41846922,40.02482346,79.32522109,46.68665668,26.73214816,0.625588844,0.923815555,0.668402546,0.449896278
H02,13,H02-13,WT-UBQLN2,9,62.5013369,70.06662934,61.20359501,60.00455097,30.25261289,37.39019063,28.69915041,25.21145363,0.484031453,0.533637639,0.468912821,0.420159025
H02,14,H02-14,WT-UBQLN2,3,103.9259709,109.2761044,99.30074389,NA,52.36583046,91.55910304,44.10529727,NA,0.503876269,0.837869391,0.44415878,NA
H02,15,H02-15,WT-UBQLN2,1,85.22625216,NA,NA,NA,20.23068007,NA,NA,NA,0.237376155,NA,NA,NA
H02,16,H02-16,WT-UBQLN2,8,67.7387218,77.91886196,86.75603217,81.76502732,32.05131818,53.18297295,106.6986117,73.83290349,0.473160953,0.682542989,1.229869659,0.902988795
H02,17,H02-17,WT-UBQLN2,9,44.86691312,52.24265645,46.92089985,48.36346692,15.64937077,20.39926799,15.33852114,14.55094364,0.348795352,0.390471492,0.326901683,0.30086643
H02,18,H02-18,WT-UBQLN2,6,91.36007463,119.8508475,121.2564576,123.2418856,52.87794848,166.204565,157.0163126,190.7078478,0.578786179,1.3867617,1.294910933,1.547427215
H02,19,H02-19,WT-UBQLN2,4,49.52391304,59.17997465,63.03225806,62.86218777,15.60342333,22.01861304,23.37050755,23.15011027,0.315068466,0.372061887,0.370770591,0.368267652
H02,2,H02-2,WT-UBQLN2,9,54.71287129,49.42416452,50.17513135,50.8320802,40.33415785,13.26640352,14.59064828,13.22920645,0.737196877,0.268419378,0.290794421,0.2602531
H02,20,H02-20,WT-UBQLN2,9,51.17449664,53.48742138,55.60101523,55.70112179,18.54514953,18.09873772,19.52174888,20.57786024,0.362390463,0.33837372,0.35110418,0.369433498
H02,21,H02-21,WT-UBQLN2,1,61.81538462,NA,NA,NA,24.70293804,NA,NA,NA,0.399624433,NA,NA,NA
H02,22,H02-22,WT-UBQLN2,9,56.78571429,61.22039859,62.26751592,68.52411067,34.7525008,59.02315961,44.46017685,68.07409074,0.611993725,0.964109365,0.714018798,0.993432677
H02,23,H02-23,WT-UBQLN2,9,70.92870201,72.10674157,73.04989817,72.21004566,18.82402969,17.31996292,16.84306849,17.63387642,0.265393686,0.24019894,0.230569363,0.244202538
H02,24,H02-24,WT-UBQLN2,3,89.862,95.72564103,83.93896714,NA,29.023283,46.42290669,16.66688355,NA,0.322976152,0.484957909,0.19855955,NA
H02,25,H02-25,WT-UBQLN2,9,61.86138614,70.20667384,68.30834753,64.59849521,28.84110208,49.53815025,36.10072954,35.12585654,0.4662214,0.705604575,0.528496602,0.543756576
H02,26,H02-26,WT-UBQLN2,9,74.41642651,86.44584139,79.44730491,67.21812081,52.9832861,94.71319563,72.00131456,38.90820474,0.711983746,1.095636228,0.906277622,0.578835056
H02,27,H02-27,WT-UBQLN2,9,50.59849906,61.49928673,62.68525619,60.33586671,16.10507703,24.29648995,19.43060855,20.57797633,0.318291596,0.395069459,0.309970952,0.34105711
H02,28,H02-28,WT-UBQLN2,9,70.31019523,78.71557971,82.02622378,65.45585875,43.92555925,55.19452336,42.96629445,27.12140638,0.624739543,0.701189314,0.523811685,0.414346506
H02,29,H02-29,WT-UBQLN2,5,31.47524752,33.8984375,38.3484456,36.32309443,15.99108295,13.42749037,14.6113408,14.34612921,0.508052651,0.396109419,0.381015203,0.394958894
H02,3,H02-3,WT-UBQLN2,2,82.96414729,56.99038462,NA,NA,36.99661719,14.41453273,NA,NA,0.445935002,0.252929206,NA,NA
H02,30,H02-30,WT-UBQLN2,9,63.84444444,68.69381599,67.86738836,67.68832891,20.24335892,20.3102202,17.35707162,15.86354935,0.317073147,0.295663007,0.255749809,0.234361663
H02,31,H02-31,WT-UBQLN2,4,70.37649402,80.43680138,67.76818469,54.46896036,52.0575808,112.9143068,70.76303893,16.78628393,0.739701253,1.403764258,1.044192629,0.308180729
H02,32,H02-32,WT-UBQLN2,3,55.969163,59.51192146,55.42115768,NA,19.39682795,15.20122848,15.85696644,NA,0.346562766,0.255431653,0.286117561,NA
H02,33,H02-33,WT-UBQLN2,9,46.11792453,51.22926267,51.71174004,54.21643287,14.88874652,15.06985947,16.01426672,16.63064663,0.322840776,0.294165067,0.309683385,0.306745497
H02,34,H02-34,WT-UBQLN2,4,67.65121951,67.61366806,59.85219832,69.13763441,30.17983192,28.01379382,19.93447281,27.87789009,0.446109207,0.414321462,0.333061665,0.403223083
H02,35,H02-35,WT-UBQLN2,9,57.51098901,61.76794258,51.67620751,47.05602716,29.82047733,46.8309719,17.59840178,14.71339959,0.518517901,0.758176004,0.340551341,0.312678322
H02,36,H02-36,WT-UBQLN2,9,85.04381443,85.32520325,72.33172303,72.54703329,37.87071929,43.52177213,19.96202776,18.27983244,0.445308334,0.510069364,0.275978878,0.251972157
H02,37,H02-37,WT-UBQLN2,9,77.28062361,76.71657754,73.88245614,67.85018727,20.43680255,17.18775088,15.50908758,14.82166239,0.264449245,0.224042201,0.209915701,0.21844689
H02,38,H02-38,WT-UBQLN2,9,54.53318078,55.63706992,52.62426614,56.54295837,17.11522192,15.53044062,15.40045105,15.07131458,0.313849691,0.279138363,0.292649232,0.266546269
H02,39,H02-39,WT-UBQLN2,9,67.29665072,69.55135135,64.36474908,67.91002278,18.6413657,16.02505282,15.98420674,14.89178474,0.277002875,0.23040606,0.248337902,0.219286994
H02,4,H02-4,WT-UBQLN2,7,85.89473684,111.3881579,107.9674752,89.95833333,50.38453736,107.6282958,107.3015028,36.3676423,0.586584687,0.966245406,0.993831731,0.404272077
H02,40,H02-40,WT-UBQLN2,6,42.73493976,37.71799629,41.30753354,38.58224016,23.3367616,15.23575617,15.61971826,17.43232691,0.546081537,0.403938641,0.378132435,0.45182257
H02,41,H02-41,WT-UBQLN2,1,58.22327044,NA,NA,NA,18.6010032,NA,NA,NA,0.319477128,NA,NA,NA
H02,42,H02-42,WT-UBQLN2,1,45.08282209,NA,NA,NA,15.70478843,NA,NA,NA,0.348354156,NA,NA,NA
H02,43,H02-43,WT-UBQLN2,6,69.73410405,90.58225806,94.96662546,98.55041152,25.71000669,58.8241338,52.43009471,88.16065424,0.36868627,0.64940017,0.552089689,0.894574187
H02,44,H02-44,WT-UBQLN2,9,51.60504202,57.75614754,65.19464286,50.75206612,26.00448738,30.47842497,32.96084755,20.16882505,0.503913695,0.527708759,0.505576012,0.397399093
H02,45,H02-45,WT-UBQLN2,1,66.16426513,NA,NA,NA,34.15761217,NA,NA,NA,0.51625469,NA,NA,NA
H02,46,H02-46,WT-UBQLN2,9,58.17878788,76.4313099,80.22458101,80.28241206,20.65022206,47.50021938,48.86202052,52.78839565,0.354944178,0.62147593,0.60906545,0.657533752
H02,47,H02-47,WT-UBQLN2,9,97.18592965,98.36782787,107.0241636,70.73209169,63.9030799,83.90514105,99.79151767,14.86929208,0.657534276,0.852973405,0.93242044,0.210219884
H02,48,H02-48,WT-UBQLN2,5,71.92913386,73.6610687,71.73505435,71.37741935,19.7701415,24.01744777,23.65114827,25.88441067,0.274855826,0.32605348,0.329701406,0.362641448
H02,49,H02-49,WT-UBQLN2,9,44.71875,50.69245283,47.79044684,50.5451664,15.72087461,15.28736498,16.1959068,13.40958233,0.351549956,0.301570828,0.338894233,0.265299004
H02,5,H02-5,WT-UBQLN2,9,89.51701571,134.9575114,155.042915,166.1957672,57.95424693,184.2850385,247.7874934,154.2096577,0.6474104,1.365504125,1.598186498,0.927879574
H02,50,H02-50,WT-UBQLN2,9,55.04198473,60.49271137,59.58810573,53.6861167,17.46561924,15.05807337,15.90666442,14.86877775,0.317314489,0.248923763,0.266943616,0.276957595
H02,51,H02-51,WT-UBQLN2,9,57.38596491,53.79066835,54.06,48.89990467,22.57299834,16.83467759,17.11907708,17.33086564,0.393353991,0.312966507,0.316668092,0.354415121
H02,53,H02-53,WT-UBQLN2,9,44.44386423,48.66722408,53.46136865,49.82457879,14.50565237,14.83897841,17.13571165,17.58287612,0.326381439,0.304907023,0.320525121,0.35289563
H02,54,H02-54,WT-UBQLN2,1,80.69202899,NA,NA,NA,43.92445848,NA,NA,NA,0.544346933,NA,NA,NA
H02,56,H02-56,WT-UBQLN2,1,54.80979827,NA,NA,NA,16.51210775,NA,NA,NA,0.301261969,NA,NA,NA
H02,57,H02-57,WT-UBQLN2,1,48.04692082,NA,NA,NA,17.54585524,NA,NA,NA,0.365181679,NA,NA,NA
H02,58,H02-58,WT-UBQLN2,9,76.40711462,75.615625,74.35411471,67.10829493,29.64487219,14.3807295,15.672117,14.1519006,0.387985757,0.190181983,0.210776728,0.21088154
H02,59,H02-59,WT-UBQLN2,6,72.76153846,90.47344461,100.8566913,100.3548967,33.09073862,77.5583415,97.23987759,109.4903936,0.454783383,0.857249791,0.964139081,1.0910319
H02,6,H02-6,WT-UBQLN2,4,61.79773157,70.58413462,64.74703036,49.13576159,46.57683364,76.4086473,56.72968894,16.20153841,0.753698112,1.082518724,0.876174376,0.329730076
H02,60,H02-60,WT-UBQLN2,1,57.45384615,NA,NA,NA,15.41059153,NA,NA,NA,0.268225586,NA,NA,NA
H02,61,H02-61,WT-UBQLN2,4,86.11895911,94.48553055,84.64169381,85.89772727,39.30086945,26.31638352,25.24386508,20.39925714,0.456355602,0.278522895,0.298243855,0.237483084
H02,62,H02-62,WT-UBQLN2,6,57.68846154,60.52536232,58.56223176,59.6640625,18.37868387,14.89392718,14.62658929,14.31988202,0.318585093,0.246077456,0.249761473,0.240008498
H02,63,H02-63,WT-UBQLN2,6,61.54266212,61.8295082,61.5335277,59.22291022,18.08254836,15.20171846,16.83649414,13.70701279,0.293821355,0.245865104,0.273614967,0.231447809
H02,64,H02-64,WT-UBQLN2,9,66.9844358,72.51327434,70.64466019,69.17857143,15.60279554,14.68706917,14.63802555,13.83552253,0.232931656,0.20254318,0.207206398,0.199997228
H02,65,H02-65,WT-UBQLN2,7,51.00381679,58.75242718,57.31858407,61.20646766,22.96620453,19.46348009,16.35394758,15.86634656,0.450284037,0.331279592,0.285316671,0.259226634
H02,66,H02-66,WT-UBQLN2,1,44.21969697,NA,NA,NA,17.38569352,NA,NA,NA,0.393166275,NA,NA,NA
H02,67,H02-67,WT-UBQLN2,1,81.796,NA,NA,NA,21.26636744,NA,NA,NA,0.259992756,NA,NA,NA
H02,68,H02-68,WT-UBQLN2,9,53.17883212,64.19694656,46.82544379,49.97904192,22.87910445,94.26551419,13.48379492,12.83110616,0.430229539,1.468380028,0.287958721,0.256729734
H02,69,H02-69,WT-UBQLN2,1,63.247557,NA,NA,NA,16.38057021,NA,NA,NA,0.258991351,NA,NA,NA
H02,7,H02-7,WT-UBQLN2,3,83.67243511,99.32277924,94.92346939,NA,25.48370611,36.77503623,19.37648639,NA,0.30456513,0.370257825,0.204127457,NA
H02,70,H02-70,WT-UBQLN2,9,57.07894737,60.76511628,56.02269289,59.47404063,19.16257534,18.26429206,16.09054653,15.15997846,0.335720545,0.300571992,0.2872148,0.254900765
H02,71,H02-71,WT-UBQLN2,1,45.89959839,NA,NA,NA,15.34666218,NA,NA,NA,0.334352864,NA,NA,NA
H02,72,H02-72,WT-UBQLN2,9,64.42986425,93.88265306,58.64041096,54.58928571,21.12858317,36.73813157,15.88305325,13.49422354,0.327931518,0.391319699,0.270855081,0.247195459
H02,73,H02-73,WT-UBQLN2,1,75.16744186,NA,NA,NA,16.77899741,NA,NA,NA,0.22322161,NA,NA,NA
H02,74,H02-74,WT-UBQLN2,8,41.32388664,42.02981651,41.50701403,45.15673575,17.19595201,20.42465525,18.22299663,19.71362443,0.416126202,0.485956327,0.43903415,0.436559997
H02,76,H02-76,WT-UBQLN2,9,50.69098712,55.7628866,53.13120567,56.83171521,16.45200473,13.63448216,13.88684583,12.97760695,0.32455483,0.244508184,0.26136892,0.228351492
H02,77,H02-77,WT-UBQLN2,4,50.91943128,54.328,53.03508772,54.37755102,16.24131271,15.05072809,15.23397377,13.68543491,0.318961,0.277034459,0.287243303,0.251674352
H02,78,H02-78,WT-UBQLN2,1,55.8959276,NA,NA,NA,16.65386321,NA,NA,NA,0.297944124,NA,NA,NA
H02,79,H02-79,WT-UBQLN2,8,74.52941176,90.7,97.92960289,92.3280543,23.81442762,38.72393747,39.45147946,45.47256724,0.3195306,0.426945286,0.402855503,0.492510836
H02,8,H02-8,WT-UBQLN2,9,68.3497006,76.52454283,74.1624714,67.54040404,39.10507705,61.9979751,31.03675626,21.48454657,0.572132382,0.810171127,0.418496791,0.318099172
H02,80,H02-80,WT-UBQLN2,9,58.96969697,58.83286908,52.13043478,55.22580645,40.49942749,21.19020982,16.95151014,13.97211434,0.686783714,0.36017638,0.325174924,0.252999734
H02,81,H02-81,WT-UBQLN2,9,58.47916667,67.10852713,65.97468354,68.54517134,14.75986899,15.33311778,15.26410921,13.29506912,0.252395337,0.228482407,0.231363129,0.193960696
H02,82,H02-82,WT-UBQLN2,9,88.97674419,89.37157107,88.42937853,84.52428811,15.78119041,15.43465317,16.39393242,13.71588338,0.177363091,0.172702046,0.185390112,0.162271504
H02,83,H02-83,WT-UBQLN2,9,45,50.19897959,49.82089552,51.54867257,14.97701175,14.42171686,14.41833276,12.30187492,0.332822483,0.287291036,0.289403324,0.238645814
H02,84,H02-84,WT-UBQLN2,2,55.84140969,66.90439276,NA,NA,18.77249496,35.27915484,NA,NA,0.336175162,0.527307003,NA,NA
H02,85,H02-85,WT-UBQLN2,7,62.66009852,63.42213115,63.22857143,59.63235294,18.46652501,15.29511876,14.6623146,13.49804388,0.294709479,0.241163746,0.231893814,0.226354373
H02,87,H02-87,WT-UBQLN2,9,40.35454545,44.60736196,44.55897436,44.56613757,16.51588016,14.99465573,13.17964083,12.50828789,0.409269389,0.336147557,0.295779717,0.280667982
H02,88,H02-88,WT-UBQLN2,1,59.36453202,NA,NA,NA,17.98261676,NA,NA,NA,0.30291853,NA,NA,NA
H02,9,H02-9,WT-UBQLN2,1,45.05423729,NA,NA,NA,21.17768244,NA,NA,NA,0.470048628,NA,NA,NA
H02,90,H02-90,WT-UBQLN2,9,51.21658986,55.51487414,72.65073529,66.13946588,16.32571976,14.7664622,27.67988093,26.91377843,0.31875843,0.265991096,0.380999323,0.406924641
H02,91,H02-91,WT-UBQLN2,8,45.56190476,49.94372294,53.41654135,54.39365079,15.96897218,14.66217981,15.3275818,15.17895236,0.350489565,0.293574026,0.286944482,0.279057429
H02,92,H02-92,WT-UBQLN2,9,60.24630542,57.77125506,59.9375,58.74036697,15.85955676,14.90952144,13.80771907,13.51008878,0.2632453,0.258078545,0.230368618,0.22999667
H03,1,H03-1,WT-UBQLN2,9,106.1329904,144.0329519,68.12345679,64.62703963,102.0666785,245.0300627,16.40514527,13.04736989,0.961686635,1.701208365,0.240814927,0.201887166
H03,10,H03-10,WT-UBQLN2,4,76.47421384,82.47245763,82.85565547,77.0487013,18.53713666,22.02406917,21.13254517,21.09991712,0.242397218,0.267047567,0.255052537,0.273851691
H03,100,H03-100,WT-UBQLN2,9,67.25242718,73.38363171,75.05479452,71.15071283,15.9876885,16.15624282,17.84352875,15.84104129,0.237726565,0.220161396,0.237740025,0.222640655
H03,101,H03-101,WT-UBQLN2,6,38.90697674,47.31048387,50.79874214,44.34733894,15.66719867,13.94445964,15.76628832,13.00882376,0.402683528,0.294743543,0.310367691,0.293339444
H03,102,H03-102,WT-UBQLN2,9,84.84343434,82.09090909,72.21065375,71.37777778,27.96373431,17.06314234,16.53704281,14.72322428,0.329592202,0.207856662,0.229011122,0.206271822
H03,103,H03-103,WT-UBQLN2,9,39.98529412,47.23772102,48.20807453,42.09502262,16.36935143,16.44889901,16.37241839,16.37222631,0.409384295,0.348215338,0.339619836,0.388934969
H03,105,H03-105,WT-UBQLN2,3,40.61674009,45.45182013,44.11789474,NA,16.53239463,18.4939174,16.86362625,NA,0.407034011,0.406890579,0.382240049,NA
H03,11,H03-11,WT-UBQLN2,6,57.14194577,66.11604096,70.31515152,64.65328467,37.60336879,53.30074549,54.86712759,60.09689445,0.658069449,0.806169648,0.780303056,0.929525774
H03,12,H03-12,WT-UBQLN2,9,60.86956522,66.28004073,66.17464424,59.1189128,19.18992374,19.00069644,18.23035805,14.90910604,0.315263033,0.286672975,0.275488569,0.252188434
H03,13,H03-13,WT-UBQLN2,9,113.7324324,121.1454545,117.7827957,97.19581749,66.88737025,70.90510506,78.2426892,33.46750398,0.588111665,0.585289026,0.664296417,0.344330701
H03,14,H03-14,WT-UBQLN2,6,52.56008147,70.19488818,69.43448276,68.9612069,26.26222836,60.27389857,46.60728281,49.66901878,0.499661105,0.85866507,0.671241161,0.720245788
H03,15,H03-15,WT-UBQLN2,8,98.52554745,114.0776119,123.2861386,104.8009516,44.64390008,76.47183949,69.22777948,73.10468003,0.453120041,0.670349231,0.561521192,0.697557407
H03,16,H03-16,WT-UBQLN2,9,68.52047782,70.90183246,69.24393359,65.38280166,18.90926125,17.65683786,17.97289035,15.77917775,0.275965111,0.249032179,0.259559061,0.241335295
H03,18,H03-18,WT-UBQLN2,5,61.8026534,73.6215072,78.28095975,60.59915612,46.43859541,72.21485614,74.61744027,17.08244094,0.751401321,0.980893477,0.953200376,0.28189239
H03,2,H03-2,WT-UBQLN2,1,54.86173184,NA,NA,NA,19.31032633,NA,NA,NA,0.351981713,NA,NA,NA
H03,20,H03-20,WT-UBQLN2,1,69.42567568,NA,NA,NA,44.0250376,NA,NA,NA,0.634131928,NA,NA,NA
H03,21,H03-21,WT-UBQLN2,1,58.59891107,NA,NA,NA,22.93636582,NA,NA,NA,0.391412834,NA,NA,NA
H03,22,H03-22,WT-UBQLN2,9,80.26641651,90.34929271,92.68620443,92.72050562,30.16154656,46.44102907,46.78578962,57.95883589,0.375767947,0.51401652,0.504776195,0.625091888
H03,23,H03-23,WT-UBQLN2,8,73.99157895,85.29561528,94.87123288,83.46808511,18.96556249,21.66699288,28.16895931,27.08351193,0.256320554,0.254022353,0.296917816,0.324477456
H03,24,H03-24,WT-UBQLN2,1,78.81611208,NA,NA,NA,36.1289695,NA,NA,NA,0.458395733,NA,NA,NA
H03,25,H03-25,WT-UBQLN2,1,68.75984252,NA,NA,NA,25.07134312,NA,NA,NA,0.364621881,NA,NA,NA
H03,27,H03-27,WT-UBQLN2,3,79.41064639,97.14588427,114.4528302,NA,31.98322102,80.43123831,147.0968466,NA,0.402757344,0.82794283,1.285218079,NA
H03,28,H03-28,WT-UBQLN2,1,54.11560694,NA,NA,NA,28.51430576,NA,NA,NA,0.526914644,NA,NA,NA
H03,29,H03-29,WT-UBQLN2,9,96.6375969,112.1645796,123.6475279,100.4103832,60.22784952,115.8873586,131.1046741,56.6343612,0.623234139,1.033190327,1.060309707,0.564028932
H03,3,H03-3,WT-UBQLN2,8,84.0183727,91.16098226,100.3630278,87.55252918,54.47356117,81.30122134,116.8718943,92.38193308,0.648352966,0.891842314,1.164491515,1.055160073
H03,30,H03-30,WT-UBQLN2,2,79.94526316,103.870494,NA,NA,55.32994957,97.45243911,NA,NA,0.69209791,0.938210991,NA,NA
H03,31,H03-31,WT-UBQLN2,8,81.51260504,89.05076142,86.75564972,82.68668407,19.84725942,17.75126492,18.53743835,18.61499452,0.243486997,0.199338721,0.213674134,0.225126872
H03,32,H03-32,WT-UBQLN2,1,47.27252252,NA,NA,NA,21.87382042,NA,NA,NA,0.462717436,NA,NA,NA
H03,33,H03-33,WT-UBQLN2,1,56.78095238,NA,NA,NA,16.78978201,NA,NA,NA,0.295693913,NA,NA,NA
H03,34,H03-34,WT-UBQLN2,1,65.45168067,NA,NA,NA,21.53255736,NA,NA,NA,0.328984025,NA,NA,NA
H03,35,H03-35,WT-UBQLN2,9,55.29361702,58.76666667,59.27311371,55.05220884,17.00071844,15.43000524,18.0174909,15.54201301,0.307462585,0.262563901,0.303974092,0.282314068
H03,36,H03-36,WT-UBQLN2,8,67.43721973,72.40028694,76.10797546,66.33402275,30.56140412,42.81533066,29.7650204,30.66169795,0.453183038,0.591369627,0.391089373,0.462231849
