well,id,well-id,well-id,puncta,group,last_tp,Cy5-mean-1,Cy5-mean-2,Cy5-mean-3,Cy5-mean-4,Cy5-std-1,Cy5-std-2,Cy5-std-3,Cy5-std-4,Cy5-CV-1,Cy5-CV-2,Cy5-CV-3,Cy5-CV-4
D12,62,D12-62,D12-62,1,ubqln2-P506T-?UBL,9,164.1978799,235.9569672,242.0339559,292.888,99.46220972,187.8835645,267.5778716,407.5801608,0.605746005,0.796261991,1.105538562,1.391590508
D12,63,D12-63,D12-63,1,ubqln2-P506T-?UBL,1,96.625,NA,NA,NA,37.164013,NA,NA,NA,0.384621092,NA,NA,NA
D12,72,D12-72,D12-72,1,ubqln2-P506T-?UBL,2,155.3657143,184.108508,NA,NA,84.55823333,149.9485668,NA,NA,0.544252853,0.814457563,NA,NA
D12,77,D12-77,D12-77,1,ubqln2-P506T-?UBL,9,93.23552124,85.70127505,87.83648649,97.64651774,53.66925139,23.49363395,29.94840642,39.50332099,0.575630947,0.274134007,0.340956334,0.404554324
D12,82,D12-82,D12-82,1,ubqln2-P506T-?UBL,9,93.8875502,152.9538462,167.9589372,183.9360825,52.32639498,121.7024658,200.561424,199.8833217,0.557330497,0.795680977,1.194109866,1.086699896
D12,85,D12-85,D12-85,1,ubqln2-P506T-?UBL,9,120.36,148.1459854,148.8871795,158.397561,38.70801467,98.33191769,167.0932876,136.671586,0.321601983,0.663750134,1.122281234,0.862838955
D12,88,D12-88,D12-88,1,ubqln2-P506T-?UBL,5,81.8963964,88.54427083,83.08545035,77.60763889,45.96995773,68.6933336,90.79649908,72.73299876,0.561318443,0.775807773,1.092808653,0.937188656
D12,91,D12-91,D12-91,1,ubqln2-P506T-?UBL,1,107.1411765,NA,NA,NA,58.69271651,NA,NA,NA,0.54780728,NA,NA,NA
D12,96,D12-96,D12-96,1,ubqln2-P506T-?UBL,4,121.9182692,159.8944444,171.371134,142.4254144,47.103079,83.96808238,153.0609217,109.0447788,0.386349636,0.525146966,0.89315463,0.765627253
A11,18,A11-18,A11-18,2,ubqln2-P506T-?UBL,1,91.96721311,NA,NA,NA,89.86549331,NA,NA,NA,0.977147075,NA,NA,NA
A11,24,A11-24,A11-24,2,ubqln2-P506T-?UBL,1,107.454023,NA,NA,NA,80.19766524,NA,NA,NA,0.746343999,NA,NA,NA
A11,26,A11-26,A11-26,2,ubqln2-P506T-?UBL,1,88.29111531,NA,NA,NA,68.35022078,NA,NA,NA,0.77414608,NA,NA,NA
A11,28,A11-28,A11-28,2,ubqln2-P506T-?UBL,1,83.43927649,NA,NA,NA,61.20008535,NA,NA,NA,0.733468553,NA,NA,NA
A11,46,A11-46,A11-46,2,ubqln2-P506T-?UBL,1,136.1236264,NA,NA,NA,73.55071206,NA,NA,NA,0.540322896,NA,NA,NA
A11,47,A11-47,A11-47,2,ubqln2-P506T-?UBL,1,93.62536873,NA,NA,NA,86.49711271,NA,NA,NA,0.923864054,NA,NA,NA
A11,53,A11-53,A11-53,2,ubqln2-P506T-?UBL,2,121.1867816,126.8203884,NA,NA,69.04244195,44.91849979,NA,NA,0.569719247,0.354189893,NA,NA
A11,54,A11-54,A11-54,2,ubqln2-P506T-?UBL,9,101.6442516,111.1568837,97.15620214,90.74435666,32.65303224,42.4739978,41.43176585,38.45497494,0.321248194,0.382108569,0.426444889,0.423772633
A11,61,A11-61,A11-61,2,ubqln2-P506T-?UBL,2,86.20571429,117.2045929,NA,NA,61.96457948,53.62005728,NA,NA,0.71879898,0.457491093,NA,NA
A11,62,A11-62,A11-62,2,ubqln2-P506T-?UBL,1,64.93539326,NA,NA,NA,28.10681442,NA,NA,NA,0.432842754,NA,NA,NA
A11,63,A11-63,A11-63,2,ubqln2-P506T-?UBL,1,177.5053004,NA,NA,NA,151.4483054,NA,NA,NA,0.853204412,NA,NA,NA
A11,67,A11-67,A11-67,2,ubqln2-P506T-?UBL,9,85.73776224,135.8551402,159.4038835,204.5310493,89.98631077,105.638192,157.7307894,258.4508382,1.049552827,0.777579648,0.989504057,1.263626423
A11,70,A11-70,A11-70,2,ubqln2-P506T-?UBL,7,94.69259259,120.6780303,100.3951965,123.8428571,61.28915937,96.65695417,50.34044511,90.00113265,0.64724344,0.800949054,0.501422846,0.726736565
A11,74,A11-74,A11-74,2,ubqln2-P506T-?UBL,1,119.1040892,NA,NA,NA,87.60381172,NA,NA,NA,0.735523123,NA,NA,NA
A11,78,A11-78,A11-78,2,ubqln2-P506T-?UBL,5,65.01465201,42.81376518,55.98026316,70.29534884,61.40527538,15.12049219,13.75201918,25.02229195,0.944483643,0.353168943,0.245658352,0.355959425
B11,19,B11-19,B11-19,2,ubqln2-P506T-?UBL,1,122.759596,NA,NA,NA,78.46247758,NA,NA,NA,0.639155554,NA,NA,NA
B11,22,B11-22,B11-22,2,ubqln2-P506T-?UBL,1,114.5837104,NA,NA,NA,99.84571132,NA,NA,NA,0.871377886,NA,NA,NA
B11,25,B11-25,B11-25,2,ubqln2-P506T-?UBL,1,121.5154639,NA,NA,NA,108.1581933,NA,NA,NA,0.890077607,NA,NA,NA
B11,31,B11-31,B11-31,2,ubqln2-P506T-?UBL,1,168.0675676,NA,NA,NA,134.773968,NA,NA,NA,0.801903484,NA,NA,NA
B11,39,B11-39,B11-39,2,ubqln2-P506T-?UBL,1,117.25,NA,NA,NA,165.1247319,NA,NA,NA,1.408313278,NA,NA,NA
B11,52,B11-52,B11-52,2,ubqln2-P506T-?UBL,1,113.2283237,NA,NA,NA,73.90430781,NA,NA,NA,0.652701598,NA,NA,NA
B11,57,B11-57,B11-57,2,ubqln2-P506T-?UBL,1,129.5351171,NA,NA,NA,86.6976521,NA,NA,NA,0.669298443,NA,NA,NA
B11,9,B11-9,B11-9,2,ubqln2-P506T-?UBL,1,123.8421702,NA,NA,NA,68.22924835,NA,NA,NA,0.550937118,NA,NA,NA
C11,22,C11-22,C11-22,2,ubqln2-P506T-?UBL,1,110.8673184,NA,NA,NA,85.74646266,NA,NA,NA,0.77341514,NA,NA,NA
C11,25,C11-25,C11-25,2,ubqln2-P506T-?UBL,1,127.3011457,NA,NA,NA,147.0623446,NA,NA,NA,1.155231902,NA,NA,NA
C11,34,C11-34,C11-34,2,ubqln2-P506T-?UBL,1,132.902965,NA,NA,NA,104.7093076,NA,NA,NA,0.787862842,NA,NA,NA
C11,44,C11-44,C11-44,2,ubqln2-P506T-?UBL,1,120.5669782,NA,NA,NA,149.7231174,NA,NA,NA,1.241825246,NA,NA,NA
D11,24,D11-24,D11-24,2,ubqln2-P506T-?UBL,1,98.4767184,NA,NA,NA,87.37299945,NA,NA,NA,0.887245238,NA,NA,NA
D11,26,D11-26,D11-26,2,ubqln2-P506T-?UBL,1,145.1146341,NA,NA,NA,105.8419394,NA,NA,NA,0.729367786,NA,NA,NA
D11,32,D11-32,D11-32,2,ubqln2-P506T-?UBL,1,120.8100559,NA,NA,NA,64.18891789,NA,NA,NA,0.531320985,NA,NA,NA
D11,38,D11-38,D11-38,2,ubqln2-P506T-?UBL,1,136.4815789,NA,NA,NA,89.68818603,NA,NA,NA,0.657144991,NA,NA,NA
D11,48,D11-48,D11-48,2,ubqln2-P506T-?UBL,1,178.0294118,NA,NA,NA,154.5287495,NA,NA,NA,0.867995619,NA,NA,NA
D11,59,D11-59,D11-59,2,ubqln2-P506T-?UBL,1,127.1090909,NA,NA,NA,86.73306442,NA,NA,NA,0.682351386,NA,NA,NA
D11,71,D11-71,D11-71,2,ubqln2-P506T-?UBL,1,143.0766551,NA,NA,NA,125.2581211,NA,NA,NA,0.875461626,NA,NA,NA
D11,72,D11-72,D11-72,2,ubqln2-P506T-?UBL,1,168.7239057,NA,NA,NA,149.7973419,NA,NA,NA,0.887825239,NA,NA,NA
D11,92,D11-92,D11-92,2,ubqln2-P506T-?UBL,1,103.0517241,NA,NA,NA,86.69171945,NA,NA,NA,0.841244726,NA,NA,NA
A12,12,A12-12,A12-12,2,ubqln2-P506T-?UBL,1,115.8702929,NA,NA,NA,105.4242074,NA,NA,NA,0.909846733,NA,NA,NA
A12,15,A12-15,A12-15,2,ubqln2-P506T-?UBL,1,110.9396285,NA,NA,NA,81.38650139,NA,NA,NA,0.733610726,NA,NA,NA
A12,21,A12-21,A12-21,2,ubqln2-P506T-?UBL,2,98.0659164,128.442577,NA,NA,73.03254678,80.32291399,NA,NA,0.744729152,0.625360498,NA,NA
A12,25,A12-25,A12-25,2,ubqln2-P506T-?UBL,1,88.30697674,NA,NA,NA,75.04088001,NA,NA,NA,0.849772949,NA,NA,NA
A12,26,A12-26,A12-26,2,ubqln2-P506T-?UBL,1,125.9630435,NA,NA,NA,114.8335504,NA,NA,NA,0.911644774,NA,NA,NA
A12,4,A12-4,A12-4,2,ubqln2-P506T-?UBL,8,109.6825397,131.7509579,152.9294118,173.2434783,77.8563238,68.17530964,149.1380296,128.5181152,0.709833343,0.517455894,0.975208287,0.741835228
A12,56,A12-56,A12-56,2,ubqln2-P506T-?UBL,7,102.3269231,140.6089552,151.8503937,140.1688034,52.95966819,121.8253677,136.7807456,193.9010766,0.517553608,0.86641258,0.900759901,1.383339743
A12,57,A12-57,A12-57,2,ubqln2-P506T-?UBL,8,120.5862944,162.5602294,151.4549356,113.5492424,73.0466016,129.9229133,134.3673319,60.50696053,0.605762056,0.799229391,0.887176977,0.532869786
A12,60,A12-60,A12-60,2,ubqln2-P506T-?UBL,9,93.45040214,172.1187905,219.3377778,236.4533623,92.40728028,138.7431275,204.6892531,288.3772695,0.988837695,0.806089371,0.933214767,1.219594709
A12,70,A12-70,A12-70,2,ubqln2-P506T-?UBL,1,125.4301471,NA,NA,NA,105.8222822,NA,NA,NA,0.843675023,NA,NA,NA
B12,1,B12-1,B12-1,2,ubqln2-P506T-?UBL,2,75.8211326,75.26339286,NA,NA,74.63825594,19.66385596,NA,NA,0.984399116,0.261267201,NA,NA
B12,12,B12-12,B12-12,2,ubqln2-P506T-?UBL,2,116.3736462,131.1286232,NA,NA,90.36516029,59.43849378,NA,NA,0.776508799,0.4532839,NA,NA
B12,26,B12-26,B12-26,2,ubqln2-P506T-?UBL,1,126.5851272,NA,NA,NA,182.2075441,NA,NA,NA,1.439407205,NA,NA,NA
B12,28,B12-28,B12-28,2,ubqln2-P506T-?UBL,1,95.92951542,NA,NA,NA,66.014278,NA,NA,NA,0.688153982,NA,NA,NA
B12,3,B12-3,B12-3,2,ubqln2-P506T-?UBL,1,89.10681587,NA,NA,NA,96.62041904,NA,NA,NA,1.084321307,NA,NA,NA
B12,32,B12-32,B12-32,2,ubqln2-P506T-?UBL,9,114.0020833,137.7364798,184.8624612,185.6070008,128.6727681,153.9179549,189.3146096,214.1216426,1.128687865,1.117481404,1.024083572,1.153629129
B12,35,B12-35,B12-35,2,ubqln2-P506T-?UBL,1,71.56660413,NA,NA,NA,108.1410628,NA,NA,NA,1.51105483,NA,NA,NA
B12,43,B12-43,B12-43,2,ubqln2-P506T-?UBL,1,71.38487973,NA,NA,NA,88.74072999,NA,NA,NA,1.243130623,NA,NA,NA
C12,10,C12-10,C12-10,2,ubqln2-P506T-?UBL,1,149.1588367,NA,NA,NA,76.33559079,NA,NA,NA,0.511773841,NA,NA,NA
C12,17,C12-17,C12-17,2,ubqln2-P506T-?UBL,1,163.7477477,NA,NA,NA,138.3369348,NA,NA,NA,0.844817329,NA,NA,NA
C12,20,C12-20,C12-20,2,ubqln2-P506T-?UBL,1,162.518664,NA,NA,NA,101.7182931,NA,NA,NA,0.62588684,NA,NA,NA
C12,22,C12-22,C12-22,2,ubqln2-P506T-?UBL,9,116.8246753,103.1077283,173.8017094,158.2557003,89.11528599,89.08771359,171.8206827,156.7584339,0.762812186,0.864025568,0.9886018,0.990538942
C12,30,C12-30,C12-30,2,ubqln2-P506T-?UBL,1,103.3794643,NA,NA,NA,113.9876001,NA,NA,NA,1.102613569,NA,NA,NA
C12,31,C12-31,C12-31,2,ubqln2-P506T-?UBL,2,134.4228029,86.79411765,NA,NA,81.87306584,34.89991162,NA,NA,0.60907126,0.402099964,NA,NA
C12,47,C12-47,C12-47,2,ubqln2-P506T-?UBL,1,121.0135135,NA,NA,NA,83.17803979,NA,NA,NA,0.687345052,NA,NA,NA
D12,11,D12-11,D12-11,2,ubqln2-P506T-?UBL,1,111.3738657,NA,NA,NA,146.8760418,NA,NA,NA,1.318765771,NA,NA,NA
D12,30,D12-30,D12-30,2,ubqln2-P506T-?UBL,1,100.9481132,NA,NA,NA,107.363723,NA,NA,NA,1.063553538,NA,NA,NA
D12,37,D12-37,D12-37,2,ubqln2-P506T-?UBL,2,162.8508287,295.7241993,NA,NA,70.99925968,371.8269081,NA,NA,0.43597727,1.257343528,NA,NA
D12,38,D12-38,D12-38,2,ubqln2-P506T-?UBL,6,112.6428571,165.7184874,108.4271845,103.96633,104.0395578,228.1950242,81.93089699,66.60703554,0.923623215,1.377004025,0.755630587,0.640659679
D12,43,D12-43,D12-43,2,ubqln2-P506T-?UBL,1,98.99736842,NA,NA,NA,64.30521378,NA,NA,NA,0.64956488,NA,NA,NA
D12,84,D12-84,D12-84,2,ubqln2-P506T-?UBL,9,127.1050847,169.5293103,178.912031,227.3606557,72.0971036,151.5203213,214.206451,392.4777837,0.567224386,0.893770646,1.197272479,1.726234393
D12,9,D12-9,D12-9,2,ubqln2-P506T-?UBL,1,98.33993902,NA,NA,NA,68.30122032,NA,NA,NA,0.694542024,NA,NA,NA
D12,99,D12-99,D12-99,2,ubqln2-P506T-?UBL,1,147.8275862,NA,NA,NA,134.9774104,NA,NA,NA,0.913073221,NA,NA,NA
